YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code,   NPL   ,   Sum of Sum of Approved Amount   ,   Sum of Sum of Collateral Amount   ,   Sum of Sum of Release Amount   ,   Sum of Sum of Booked Reserves   ,   Sum of Sum of Loan Portfolio   ,MONTH_YEAR,GDP,INFL,UNEMP,USD,Month Name,IS_NPL,Interest Rate Range
2022,12,13,12/31/2022,1,BORROWER_2927,BORROWER_2927-2022-12,CEBU (SOUTH) LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,CEBU,Central Visayas,SPECIALLY MENTIONED,6,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,60,,CUR,PA,0.00,100000000.00,0.00,20000000.00,0.00,20000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2927,BORROWER_2927-2023-12,CEBU (SOUTH) LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,CEBU,Central Visayas,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0.00,100000000.00,0.00,19000000.00,0.00,19000000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_2929,BORROWER_2929-2019-12,TACLOBAN LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Small,Small,No Program,LEYTE,Eastern Visayas,CURRENT,6,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,28,,CUR,PA,0.00,10600000.00,0.00,2750000.00,0.00,2750000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_293,BORROWER_293-2025-12,SME (NCR) DEPARTMENT,SMERMMLG,MANUFACTURING,SME Loans - Medium,Medium,No Program,PAMPANGA,Central Luzon,PASS,7.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,10/25/2019,PDO,NPA,14000000.00,165000000.00,139590000.00,15200000.00,14000000.00,14000000.00,2025-12,3,1.8,4.4,58.8488,DEC,1,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_2932,BORROWER_2932-2019-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,CURRENT,8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3378,,CUR,PA,0.00,4400000.00,0.00,4400000.00,0.00,4400000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,8.00% - 9.99%
2020,12,5,12/31/2020,1,BORROWER_2932,BORROWER_2932-2020-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,CURRENT,8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2556,,CUR,PA,0.00,8800000.00,0.00,4400000.00,44000.00,4400000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,8.00% - 9.99%
2021,12,9,12/31/2021,1,BORROWER_2932,BORROWER_2932-2021-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,SPECIALLY MENTIONED,5,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,730,,CUR,NPA,4451333.30,8976000.00,29522000.00,4488000.00,68379.96,4451333.30,21-Dec,7.9,3.1,6.6,50.2478,DEC,1,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2932,BORROWER_2932-2022-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,SPECIALLY MENTIONED,5,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,730,,CUR,PA,0.00,8976000.00,33234000.00,4488000.00,0.00,4407333.26,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2932,BORROWER_2932-2023-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,SPECIALLY MENTIONED,5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4898,,CUR,PA,0.00,4488000.00,16617000.00,4400000.00,0.00,4350000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_2932,BORROWER_2932-2024-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,PASS,5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4898,,CUR,PA,0.00,4488000.00,16617000.00,4400000.00,230687.52,4240000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_2932,BORROWER_2932-2025-12,TACLOBAN LENDING CENTER,VLG,"ARTS, ENTERTAINMENT AND RECREATION ",SME Loans - Small,Small,RESPONSE-No Program,LEYTE,Eastern Visayas,PASS,5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4898,,CUR,PA,0.00,4488000.00,16617000.00,4400000.00,140594.33,3846548.70,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_2934,BORROWER_2934-2020-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,CURRENT,5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,5393,,CUR,PA,0.00,10000000.00,0.00,2014978.08,0.00,2014978.08,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_2934,BORROWER_2934-2021-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,PASS,5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2373,,CUR,PA,0.00,25000000.00,0.00,20016331.44,0.00,19467254.67,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2934,BORROWER_2934-2022-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,PASS,5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2373,,CUR,PA,0.00,25000000.00,0.00,24260334.41,0.00,21514950.56,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2934,BORROWER_2934-2023-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,PASS,6.3,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2373,,CUR,PA,0.00,25000000.00,0.00,24260334.41,0.00,19179993.68,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_2934,BORROWER_2934-2024-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,PASS,6.6,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2373,,CUR,PA,0.00,25000000.00,0.00,24260334.41,0.00,16290351.36,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_2934,BORROWER_2934-2025-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,LGU FIN PROG,NEGROS ORIENTAL,Central Visayas,PASS,6.6,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2373,,CUR,PA,0.00,25000000.00,0.00,24260334.41,0.00,13227342.89,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_2935,BORROWER_2935-2020-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,CURRENT,5.5,Fixed,TERM LOAN,Secured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,120000000.00,472630000.00,60000000.00,0.00,58000000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_2935,BORROWER_2935-2021-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,PASS,5.5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,200000000.00,472630000.00,88000000.00,0.00,81999161.45,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2935,BORROWER_2935-2022-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,PASS,5.5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,200000000.00,472630000.00,88000000.00,0.00,78000000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2935,BORROWER_2935-2023-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,PASS,5.5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,200000000.00,472630000.00,88000000.00,0.00,60400000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_2935,BORROWER_2935-2024-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,PASS,8.4,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,200000000.00,472630000.00,88000000.00,0.00,42800000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_2935,BORROWER_2935-2025-12,BUTUAN LENDING CENTER,NMLG,EDUCATION ,Loans to Private Corp - Non Financial,Medium," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",AGUSAN DEL SUR,Caraga,PASS,8.4,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2556,,CUR,PA,0.00,160000000.00,0.00,68000000.00,0.00,27200000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_2937,BORROWER_2937-2019-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,CURRENT,8,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,118,,CUR,PA,0.00,15000000.00,0.00,4000000.00,0.00,4000000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,8.00% - 9.99%
2020,12,5,12/31/2020,1,BORROWER_2937,BORROWER_2937-2020-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,154,,CUR,PA,0.00,37500000.00,0.00,5000000.00,0.00,5000000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_2937,BORROWER_2937-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,121,,CUR,PA,0.00,70000000.00,0.00,9550000.00,0.00,9550000.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2937,BORROWER_2937-2022-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,7,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,100,,CUR,PA,0.00,150000000.00,0.00,12950000.00,0.00,12950000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2937,BORROWER_2937-2023-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,162,,CUR,PA,0.00,210000000.00,0.00,15000000.00,0.00,15000000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_2937,BORROWER_2937-2024-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,9,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,100,,CUR,PA,0.00,105000000.00,0.00,14932000.00,0.00,14932000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_2937,BORROWER_2937-2025-12,CAGAYAN DE ORO LENDING CENTER,NMLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,9.2,Variable,REVOLVING CREDIT LINE,Secured,REM - AGRICULTURAL,DBP,Short Term,180,,CUR,PA,0.00,105000000.00,1050000.00,15000000.00,0.00,14200000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_2938,BORROWER_2938-2019-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,178,,CUR,PA,0.00,10000000.00,0.00,5000000.00,0.00,5000000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_2938,BORROWER_2938-2020-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,6,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,,CUR,PA,0.00,60000000.00,15978000.00,18900000.00,0.00,18900000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_2938,BORROWER_2938-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,6.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,178,,CUR,PA,0.00,300000000.00,31956000.00,47430000.00,0.00,47430000.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2938,BORROWER_2938-2022-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,7,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,164,,CUR,PA,0.00,100000000.00,10652000.00,13100000.00,0.00,13100000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2938,BORROWER_2938-2023-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,8.8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,65,,CUR,PA,0.00,150000000.00,15978000.00,11850000.00,0.00,11850000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_2938,BORROWER_2938-2024-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,59,,CUR,PA,0.00,100000000.00,10652000.00,25100000.00,0.00,25100000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_2938,BORROWER_2938-2025-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Loans to Private Corp - Non Financial,Large,Energy Efficiency Savings Financing Program,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.8,Variable,REVOLVING CREDIT LINE,Secured,REM - RESIDENTIAL,DBP,Short Term,76,,CUR,PA,0.00,450000000.00,67104000.00,41690000.00,0.00,41690000.00,2025-12,3,1.8,4.4,58.8488,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_2939,BORROWER_2939-2019-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,CURRENT,7.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2389,,CUR,PA,0.00,75285000.00,0.00,21755000.00,0.00,21755000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_2939,BORROWER_2939-2020-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,CURRENT,8.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2009,,CUR,PA,0.00,25095000.00,0.00,21755000.00,0.00,21755000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,8.00% - 9.99%
2021,12,9,12/31/2021,1,BORROWER_2939,BORROWER_2939-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,PASS,8.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2010,,CUR,PA,0.00,25095000.00,0.00,21755000.00,380198.90,17799545.46,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,8.00% - 9.99%
2022,12,13,12/31/2022,1,BORROWER_2939,BORROWER_2939-2022-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,SPECIALLY MENTIONED,8.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2010,2/26/2022,PDO,NPA,16786294.90,25095000.00,0.00,21755000.00,16786294.90,16786294.90,22-Dec,7.1,8.1,4.3,55.6839,DEC,1,8.00% - 9.99%
2023,12,17,12/31/2023,1,BORROWER_2939,BORROWER_2939-2023-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,DOUBTFUL,8.7,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2010,2/26/2022,PDO,NPA,16786294.90,25095000.00,0.00,21755000.00,6526293.24,16786294.90,23-Dec,5.54,3.9,3.1,55.5877,DEC,1,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_2939,BORROWER_2939-2024-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,DOUBTFUL,8.7,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2010,2/26/2022,PDO,NPA,16786294.90,25095000.00,0.00,21755000.00,6526293.24,16786294.90,24-Dec,5.3,2.9,3.1,58.448,DEC,1,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_2939,BORROWER_2939-2025-12,CAGAYAN DE ORO LENDING CENTER,NMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,MSME CENTER SEED AGRI COMP,MISAMIS ORIENTAL,Northern Mindanao,DOUBTFUL,8.7,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2010,2/26/2022,PDO,NPA,16786294.90,25095000.00,0.00,21755000.00,16786294.90,16786294.90,2025-12,3,1.8,4.4,58.8488,DEC,1,8.00% - 9.99%
2020,12,5,12/31/2020,1,BORROWER_2941,BORROWER_2941-2020-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,CURRENT,5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3652,,CUR,PA,0.00,37000000.00,0.00,5506000.00,0.00,5506000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_2941,BORROWER_2941-2021-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,PASS,5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3254,,CUR,PA,0.00,74000000.00,0.00,24006000.00,0.00,24006000.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_2941,BORROWER_2941-2022-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,PASS,5.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2557,,CUR,PA,0.00,211000000.00,0.00,81708806.99,0.00,80943998.51,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_2941,BORROWER_2941-2023-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,PASS,6.8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2161,,CUR,PA,0.00,100000000.00,0.00,74228886.75,0.00,69432378.35,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_2941,BORROWER_2941-2024-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,PASS,6.8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2374,,CUR,PA,0.00,100000000.00,0.00,80943998.51,0.00,66629446.43,24-Dec,5.3,2.9,3.1,58.448,DEC,0,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_2941,BORROWER_2941-2025-12,TAGUM LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,CRUISE,DAVAO ORIENTAL,Davao,PASS,6.8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2861,,CUR,PA,0.00,100000000.00,0.00,80943998.51,0.00,53363413.67,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_2943,BORROWER_2943-2019-12,DAVAO LENDING CENTER,SWMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Small,No Program,ZAMBOANGA DEL SUR,Zamboanga Peninsula,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,60,,CUR,PA,0.00,150000000.00,10020000.00,30000000.00,0.00,30000000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,8.00% - 9.99%
