YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code, NPL ,Sum of Sum of Approved Amount,Sum of Sum of Collateral Amount,Sum of Sum of Release Amount,Sum of Sum of Booked Reserves,Sum of Sum of Loan Portfolio,Month Name,Interest Rate Range,MONTH_YEAR
2025,3,22,3/31/2025,1,BORROWER_100,BORROWER_100-2025-3,ILAGAN LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Micro,No Program,ISABELA,Cagayan Valley,LOSS,18,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Short Term,366,5/21/1999,PDO,NPA,444196.54,444196.54,444196.54,444196.54,444196.54,444196.54,MAR,15.00% - 19.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_1002,BORROWER_1002-2019-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,177,,CUR,PA,0,78000000,13136000,9000000,108047.49,9000000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1002,BORROWER_1002-2020-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,178,,CUR,PA,0,108000000,16228000,15000000,0,15000000,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1002,BORROWER_1002-2020-9,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,178,,CUR,PA,0,117000000,19704000,15000000,0,15000000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1002,BORROWER_1002-2020-6,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,179,,CUR,PA,0,97500000,16420000,11000000,0,11000000,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1002,BORROWER_1002-2020-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,177,,CUR,PA,0,97500000,16420000,11000000,0,11000000,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1002,BORROWER_1002-2021-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,9276000,14000000,0,14000000,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1002,BORROWER_1002-2021-9,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,9276000,14000000,0,14000000,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1002,BORROWER_1002-2021-6,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,9276000,14000000,0,14000000,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1002,BORROWER_1002-2021-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,88,,CUR,PA,0,90000000,9276000,15000000,0,15000000,MAR,5.00% - 7.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_1002,BORROWER_1002-2022-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,6108000,14000000,0,14000000,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_1002,BORROWER_1002-2022-9,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,178,,CUR,PA,0,90000000,6108000,14000000,0,14000000,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_1002,BORROWER_1002-2022-6,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,178,,CUR,PA,0,90000000,6108000,14000000,0,14000000,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_1002,BORROWER_1002-2022-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,88,,CUR,PA,0,90000000,9276000,14000000,0,14000000,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_1002,BORROWER_1002-2023-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,SPECIALLY MENTIONED,10.7,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,1074921.25,13300000,DEC,10.00% - 11.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_1002,BORROWER_1002-2023-9,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,SPECIALLY MENTIONED,10.7,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,1409066.79,14000000,SEPT,10.00% - 11.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_1002,BORROWER_1002-2023-6,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,7.76,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,6108000,14000000,0,14000000,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_1002,BORROWER_1002-2023-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,7,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,0,90000000,6108000,14000000,0,14000000,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_1002,BORROWER_1002-2024-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,10.8,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,0,10500000,DEC,10.00% - 11.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_1002,BORROWER_1002-2024-9,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,10.8,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,0,11200000,SEPT,10.00% - 11.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_1002,BORROWER_1002-2024-6,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,SPECIALLY MENTIONED,10.7,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,686998.9,11900000,JUN,10.00% - 11.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_1002,BORROWER_1002-2024-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,SPECIALLY MENTIONED,10.7,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,960290.2,12600000,MAR,10.00% - 11.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_1002,BORROWER_1002-2025-3,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Medium,Infrastructure Contractor Support Program,NEGROS OCCIDENTAL,Western Visayas,PASS,10.8,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Medium Term,1827,,CUR,PA,0,14000000,718000,14000000,0,9800000,MAR,10.00% - 11.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_1003,BORROWER_1003-2019-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3287,,CUR,PA,0,100000000,140223797,100000000,0,100000000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1003,BORROWER_1003-2020-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2738,,CUR,PA,0,100000000,143028953,100000000,4840722.49,100000000,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1003,BORROWER_1003-2020-9,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2922,,CUR,PA,0,100000000,143028953,100000000,1200000,100000000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1003,BORROWER_1003-2020-6,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2922,,CUR,PA,0,100000000,143028953,100000000,0,100000000,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1003,BORROWER_1003-2020-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3287,,CUR,PA,0,100000000,140223797,100000000,0,100000000,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1003,BORROWER_1003-2021-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,NPA,100000000,100000000,137732000,100000000,14754327.88,100000000,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1003,BORROWER_1003-2021-9,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2830,11/29/2020,PDO,NPA,100000000,100000000,143028953,100000000,6333828.63,100000000,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1003,BORROWER_1003-2021-6,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2830,11/29/2020,PDO,NPA,100000000,100000000,143028953,100000000,4784240.12,100000000,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1003,BORROWER_1003-2021-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,2830,3/30/2021,PDO,PA,0,100000000,143028953,100000000,4784240.12,100000000,MAR,5.00% - 7.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_1003,BORROWER_1003-2022-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,91666666.66,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_1003,BORROWER_1003-2022-9,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,94444444.44,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_1003,BORROWER_1003-2022-6,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,NPA,97222222.22,100000000,137732000,100000000,19539800,97222222.22,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_1003,BORROWER_1003-2022-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,NPA,100000000,100000000,137732000,100000000,14754327.88,100000000,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_1003,BORROWER_1003-2023-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,80555555.54,DEC,5.00% - 7.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_1003,BORROWER_1003-2023-9,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,83333333.32,SEPT,5.00% - 7.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_1003,BORROWER_1003-2023-6,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,86111111.1,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_1003,BORROWER_1003-2023-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,88888888.88,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_1003,BORROWER_1003-2024-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,8.67,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,69444444.42,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_1003,BORROWER_1003-2024-9,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,8.67,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,72222222.2,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_1003,BORROWER_1003-2024-6,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,8.67,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,74999999.98,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_1003,BORROWER_1003-2024-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,8.67,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,77777777.76,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_1003,BORROWER_1003-2025-3,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Large,RESPONSE - ESKWELA,ILOILO,Western Visayas,SPECIALLY MENTIONED,8.67,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,0,100000000,137732000,100000000,14754327.88,66666666.64,MAR,8.00% - 9.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_1004,BORROWER_1004-2019-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,90,,CUR,PA,0,1475000000,175000000,132000000,0,132000000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_1004,BORROWER_1004-2020-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,4.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,84,,CUR,PA,0,1811180000,0,281430000,0,275133500,DEC,3.00% - 4.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_1004,BORROWER_1004-2020-9,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,4.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,84,,CUR,PA,0,2311180000,175000000,326430000,0,323605000,SEPT,3.00% - 4.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_1004,BORROWER_1004-2020-6,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,4.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,90,,CUR,PA,0,2270000000,175000000,320250000,0,318837500,JUN,3.00% - 4.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_1004,BORROWER_1004-2020-3,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,90,,CUR,PA,0,1620000000,175000000,173250000,0,173250000,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_1004,BORROWER_1004-2021-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,6,,CUR,PA,0,2586180000,0,679430000,0,649247500,DEC,3.00% - 4.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_1004,BORROWER_1004-2021-9,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,59,,CUR,PA,0,1986180000,0,179430000,0,162719000,SEPT,3.00% - 4.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_1004,BORROWER_1004-2021-6,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,59,,CUR,PA,0,1986180000,0,179430000,0,166190500,JUN,3.00% - 4.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_1004,BORROWER_1004-2021-3,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,CURRENT,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,60,,CUR,PA,0,1986180000,0,199430000,0,169662000,MAR,3.00% - 4.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_1004,BORROWER_1004-2022-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,5.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,178,,CUR,PA,0,786180000,175000000,141430000,0,107361500,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_1004,BORROWER_1004-2022-9,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,4,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,178,,CUR,PA,0,786180000,175000000,141430000,0,110833000,SEPT,3.00% - 4.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_1004,BORROWER_1004-2022-6,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,179,,CUR,PA,0,786180000,175000000,149430000,0,122304500,JUN,3.00% - 4.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_1004,BORROWER_1004-2022-3,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,3.75,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Medium Term,179,,CUR,PA,0,786180000,175000000,149430000,0,125776000,MAR,3.00% - 4.99%,22-Mar
2023,6,15,6/30/2023,1,BORROWER_1004,BORROWER_1004-2023-6,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,8.56,Variable,TERM LOAN,Unsecured,(blank),DBP,Medium Term,1826,,CUR,PA,0,186180000,0,69430000,0,28418500,JUN,8.00% - 9.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_1004,BORROWER_1004-2023-3,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Large,No Program,RIZAL,Calabarzon,PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,(blank),DBP,Medium Term,59,,CUR,PA,0,586180000,350000000,141930000,0,104390000,MAR,5.00% - 7.99%,23-Mar
2019,12,1,12/31/2019,1,BORROWER_1006,BORROWER_1006-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,EDUCATION ,SME Loans - Small,Small," DBP Education Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",METRO MANILA,National Capital Region,CURRENT,6.34,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,2800,,CUR,PA,0,2000000,0,1978493.13,88825.81,1376343.05,DEC,5.00% - 7.99%,19-Dec
